scenario,phi,num_obs,tau_run
Nc=Np,0.0,0,0.5696618128039825
Nc=Np,0.0,0,0.5842084211290619
Nc=Np,0.0,0,0.5770172953087346
Nc=Np,0.0,0,0.5459451269463971
Nc=Np,0.0,0,0.5847839027102372
Nc=Np,0.0,0,0.5582079368799934
Nc=Np,0.0,0,0.5852736114068676
Nc=Np,0.0,0,0.5465106977839296
Nc=Np,0.0,0,0.5936214926462701
Nc=Np,0.0999755859375,1638,0.6230888157237565
Nc=Np,0.0999755859375,1638,0.6675096393094004
Nc=Np,0.0999755859375,1638,0.6511351714444922
Nc=Np,0.0999755859375,1638,0.6376057651180891
Nc=Np,0.0999755859375,1638,0.6588618308380686
Nc=Np,0.0999755859375,1638,0.669451596073468
Nc=Np,0.0999755859375,1638,0.6788131456739075
Nc=Np,0.0999755859375,1638,0.6679100997076157
Nc=Np,0.0999755859375,1638,0.6945043225052612
Nc=Np,0.0999755859375,1638,0.6554358660508445
Nc=Np,0.0999755859375,1638,0.6810194710147895
Nc=Np,0.0999755859375,1638,0.6829133065539147
Nc=Np,0.0999755859375,1638,0.6335705795256965
Nc=Np,0.0999755859375,1638,0.6551423010677146
Nc=Np,0.0999755859375,1638,0.6692299369225889
Nc=Np,0.0999755859375,1638,0.6346524917186956
Nc=Np,0.0999755859375,1638,0.6487508832052312
Nc=Np,0.0999755859375,1638,0.6515809025241437
Nc=Np,0.0999755859375,1638,0.7158242824020844
Nc=Np,0.0999755859375,1638,0.6973671348503765
Nc=Np,0.0999755859375,1638,0.713231510799673
Nc=Np,0.0999755859375,1638,0.6423390636789325
Nc=Np,0.0999755859375,1638,0.685986603562079
Nc=Np,0.0999755859375,1638,0.6534324915174384
Nc=Np,0.0999755859375,1638,0.7630284335059054
Nc=Np,0.0999755859375,1638,0.677896510933291
Nc=Np,0.0999755859375,1638,0.682166868774455
Nc=Np,0.0999755859375,1638,0.687824681818206
Nc=Np,0.0999755859375,1638,0.7113902231407225
Nc=Np,0.0999755859375,1638,0.6578025188352256
Nc=Np,0.0999755859375,1638,0.6608095207777731
Nc=Np,0.0999755859375,1638,0.6393230555601972
Nc=Np,0.0999755859375,1638,0.6578500826931478
Nc=Np,0.0999755859375,1638,0.6269919513734009
Nc=Np,0.0999755859375,1638,0.6696716865970346
Nc=Np,0.0999755859375,1638,0.6825350113567276
Nc=Np,0.0999755859375,1638,0.6314617589524196
Nc=Np,0.0999755859375,1638,0.6855673917352798
Nc=Np,0.0999755859375,1638,0.6963657802099699
Nc=Np,0.0999755859375,1638,0.6438202326853112
Nc=Np,0.0999755859375,1638,0.7069416535769264
Nc=Np,0.0999755859375,1638,0.6652989217118184
Nc=Np,0.0999755859375,1638,0.6675569267241774
Nc=Np,0.0999755859375,1638,0.6908676710435665
Nc=Np,0.0999755859375,1638,0.6618492534103763
Nc=Np,0.0999755859375,1638,0.6886206709821275
Nc=Np,0.0999755859375,1638,0.6554015036352084
Nc=Np,0.0999755859375,1638,0.6953645309239115
Nc=Np,0.0999755859375,1638,0.6334057616169559
Nc=Np,0.0999755859375,1638,0.7117051885987685
Nc=Np,0.0999755859375,1638,0.6868677798202123
Nc=Np,0.0999755859375,1638,0.6739901179506972
Nc=Np,0.0999755859375,1638,0.638605322996219
Nc=Np,0.0999755859375,1638,0.6710295865381946
Nc=Np,0.0999755859375,1638,0.665480881084784
Nc=Np,0.0999755859375,1638,0.7293296135130248
Nc=Np,0.0999755859375,1638,0.6745283282460729
Nc=Np,0.0999755859375,1638,0.6736051171256795
Nc=Np,0.0999755859375,1638,0.6680951982420688
Nc=Np,0.0999755859375,1638,0.7063651922336976
Nc=Np,0.0999755859375,1638,0.683915056835633
Nc=Np,0.0999755859375,1638,0.6983020656864187
Nc=Np,0.0999755859375,1638,0.7014730883437647
Nc=Np,0.0999755859375,1638,0.6719577290415351
Nc=Np,0.0999755859375,1638,0.6386794642938435
Nc=Np,0.0999755859375,1638,0.7339416144492088
Nc=Np,0.0999755859375,1638,0.6924388908362433
Nc=Np,0.0999755859375,1638,0.6492652683737701
